x,y,width,height,confidence,class,image_path,tile_col,tile_row,object_centroid_x,object_centroid_y,geotransform,mylist,bb
213,172,426,345,0.6121417880058289,infested_tree,jpg/tile_15_16.jpg,15,16,426,0,"[260032.5144920609, 0.014080873475957724, 0.0, 1483925.147463149, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260035.5137181113 1483922.7255529112, 260035.5137181113 1483917.867651562, 260041.51217021205 1483917.867651562, 260041.51217021205 1483922.7255529112, 260035.5137181113 1483922.7255529112))"
879,625,240,703,0.3462727069854736,infested_tree,jpg/tile_15_16.jpg,15,16,999,274,"[260032.5144920609, 0.014080873475957724, 0.0, 1483925.147463149, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260044.89157984627 1483916.3469172264, 260044.89157984627 1483906.4480631729, 260048.2709894805 1483906.4480631729, 260048.2709894805 1483916.3469172264, 260044.89157984627 1483916.3469172264))"
77,88,154,176,0.5827955007553101,healthy_tree,jpg/tile_15_18.jpg,15,18,154,0,"[260032.5144920609, 0.014080873475957724, 0.0, 1483896.9857161972, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260033.59871931854 1483895.7465993313, 260033.59871931854 1483893.2683655994, 260035.76717383385 1483893.2683655994, 260035.76717383385 1483895.7465993313, 260033.59871931854 1483895.7465993313))"
77,94,154,189,0.4895118474960327,infested_tree,jpg/tile_15_18.jpg,15,18,154,0,"[260032.5144920609, 0.014080873475957724, 0.0, 1483896.9857161972, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260033.59871931854 1483895.6621140905, 260033.59871931854 1483893.0008290035, 260035.76717383385 1483893.0008290035, 260035.76717383385 1483895.6621140905, 260033.59871931854 1483895.6621140905))"
720,884,475,231,0.2631101012229919,infested_tree,jpg/tile_16_3.jpg,16,3,957,769,"[260046.59536553686, 0.014080873475957724, 0.0, 1484108.1988183365, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260056.73359443955 1484095.7513261838, 260056.73359443955 1484092.4986444109, 260063.42200934063 1484092.4986444109, 260063.42200934063 1484095.7513261838, 260056.73359443955 1484095.7513261838))"
623,75,581,150,0.3226936757564544,infested_tree,jpg/tile_16_4.jpg,16,4,913,0,"[260046.59536553686, 0.014080873475957724, 0.0, 1484094.1179448606, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260055.3677497124 1484093.0618793499, 260055.3677497124 1484090.9497483284, 260063.54873720193 1484090.9497483284, 260063.54873720193 1484093.0618793499, 260055.3677497124 1484093.0618793499))"
655,782,307,290,0.3247070908546448,healthy_tree,jpg/tile_16_9.jpg,16,9,808,637,"[260046.59536553686, 0.014080873475957724, 0.0, 1484023.7135774808, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260055.81833766363 1484012.7023344226, 260055.81833766363 1484008.6188811145, 260060.14116582074 1484008.6188811145, 260060.14116582074 1484012.7023344226, 260055.81833766363 1484012.7023344226))"
639,426,503,431,0.2947539091110229,healthy_tree,jpg/tile_16_9.jpg,16,9,890,211,"[260046.59536553686, 0.014080873475957724, 0.0, 1484023.7135774808, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260055.59304368802 1484017.71512538, 260055.59304368802 1484011.646268912, 260062.6757230464 1484011.646268912, 260062.6757230464 1484017.71512538, 260055.59304368802 1484017.71512538))"
910,781,178,396,0.284861147403717,infested_tree,jpg/tile_16_9.jpg,16,9,999,583,"[260046.59536553686, 0.014080873475957724, 0.0, 1484023.7135774808, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260059.40896039997 1484012.716415296, 260059.40896039997 1484007.1403893996, 260061.9153558787 1484007.1403893996, 260061.9153558787 1484012.716415296, 260059.40896039997 1484012.716415296))"
657,424,507,451,0.2685447633266449,infested_tree,jpg/tile_16_9.jpg,16,9,910,199,"[260046.59536553686, 0.014080873475957724, 0.0, 1484023.7135774808, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260055.84649941057 1484017.743287127, 260055.84649941057 1484011.3928131894, 260062.9855022629 1484011.3928131894, 260062.9855022629 1484017.743287127, 260055.84649941057 1484017.743287127))"
475,785,420,373,0.5159875154495239,infested_tree,jpg/tile_16_15.jpg,16,15,685,599,"[260046.59536553686, 0.014080873475957724, 0.0, 1483939.228336625, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260053.28378043795 1483928.1748509463, 260053.28378043795 1483922.9226851398, 260059.19774729785 1483922.9226851398, 260059.19774729785 1483928.1748509463, 260053.28378043795 1483928.1748509463))"
279,417,475,392,0.578677773475647,infested_tree,jpg/tile_16_16.jpg,16,16,516,221,"[260046.59536553686, 0.014080873475957724, 0.0, 1483925.147463149, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260050.52392923666 1483919.2757389094, 260050.52392923666 1483913.7560365067, 260057.21234413775 1483913.7560365067, 260057.21234413775 1483919.2757389094, 260050.52392923666 1483919.2757389094))"
628,663,698,623,0.610390305519104,healthy_tree,jpg/tile_16_17.jpg,16,17,977,352,"[260046.59536553686, 0.014080873475957724, 0.0, 1483911.066589673, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260055.43815407978 1483901.7309705585, 260055.43815407978 1483892.958586383, 260065.266603766 1483892.958586383, 260065.266603766 1483901.7309705585, 260055.43815407978 1483901.7309705585))"
372,921,467,156,0.3928196430206299,infested_tree,jpg/tile_17_3.jpg,17,3,605,843,"[260060.67623901283, 0.014080873475957724, 0.0, 1484108.1988183365, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260065.91432394588 1484095.2303338652, 260065.91432394588 1484093.033717603, 260072.49009185916 1484093.033717603, 260072.49009185916 1484095.2303338652, 260065.91432394588 1484095.2303338652))"
267,335,514,467,0.5751100778579712,infested_tree,jpg/tile_17_4.jpg,17,4,524,102,"[260060.67623901283, 0.014080873475957724, 0.0, 1484094.1179448606, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260064.4358322309 1484089.4008522462, 260064.4358322309 1484082.8250843328, 260071.67340119753 1484082.8250843328, 260071.67340119753 1484089.4008522462, 260064.4358322309 1484089.4008522462))"
532,877,528,245,0.3813077807426452,infested_tree,jpg/tile_17_6.jpg,17,6,796,755,"[260060.67623901283, 0.014080873475957724, 0.0, 1484065.9561979086, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260068.16726370202 1484053.6072718701, 260068.16726370202 1484050.1574578686, 260075.60196489733 1484050.1574578686, 260075.60196489733 1484053.6072718701, 260068.16726370202 1484053.6072718701))"
823,146,353,281,0.3269936442375183,infested_tree,jpg/tile_17_7.jpg,17,7,999,6,"[260060.67623901283, 0.014080873475957724, 0.0, 1484051.8753244327, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260072.26479788354 1484049.8195169054, 260072.26479788354 1484045.8627914586, 260077.23534622055 1484045.8627914586, 260077.23534622055 1484049.8195169054, 260072.26479788354 1484049.8195169054))"
764,914,418,170,0.4282896816730499,infested_tree,jpg/tile_17_9.jpg,17,9,973,829,"[260060.67623901283, 0.014080873475957724, 0.0, 1484023.7135774808, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260071.43402634846 1484010.8436591236, 260071.43402634846 1484008.4499106328, 260077.3198314614 1484008.4499106328, 260077.3198314614 1484010.8436591236, 260071.43402634846 1484010.8436591236))"
323,865,534,262,0.2648213505744934,infested_tree,jpg/tile_17_9.jpg,17,9,590,734,"[260060.67623901283, 0.014080873475957724, 0.0, 1484023.7135774808, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260065.22436114555 1484011.533621924, 260065.22436114555 1484007.8444330732, 260072.74354758172 1484007.8444330732, 260072.74354758172 1484011.533621924, 260065.22436114555 1484011.533621924))"
939,92,120,178,0.4067561328411102,infested_tree,jpg/tile_17_10.jpg,17,10,999,3,"[260060.67623901283, 0.014080873475957724, 0.0, 1484009.6327040046, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260073.89817920676 1484008.337263645, 260073.89817920676 1484005.8308681662, 260075.58788402387 1484005.8308681662, 260075.58788402387 1484008.337263645, 260073.89817920676 1484008.337263645))"
564,138,712,276,0.3917897045612335,infested_tree,jpg/tile_17_10.jpg,17,10,920,0,"[260060.67623901283, 0.014080873475957724, 0.0, 1484009.6327040046, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260068.61785165328 1484007.689543465, 260068.61785165328 1484003.8032223855, 260078.64343356816 1484003.8032223855, 260078.64343356816 1484007.689543465, 260068.61785165328 1484007.689543465))"
565,941,478,114,0.2829691171646118,healthy_tree,jpg/tile_18_3.jpg,18,3,804,884,"[260074.7571124888, 0.014080873475957724, 0.0, 1484108.1988183365, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260082.7128060027 1484094.9487163955, 260082.7128060027 1484093.3434968193, 260089.44346352422 1484093.3434968193, 260089.44346352422 1484094.9487163955, 260082.7128060027 1484094.9487163955))"
321,859,518,271,0.4627582728862762,infested_tree,jpg/tile_18_4.jpg,18,4,580,724,"[260074.7571124888, 0.014080873475957724, 0.0, 1484094.1179448606, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260079.27707287457 1484082.0224745448, 260079.27707287457 1484078.206557833, 260086.57096533512 1484078.206557833, 260086.57096533512 1484082.0224745448, 260079.27707287457 1484082.0224745448))"
325,853,518,292,0.4590892791748047,healthy_tree,jpg/tile_18_4.jpg,18,4,584,707,"[260074.7571124888, 0.014080873475957724, 0.0, 1484094.1179448606, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260079.33339636849 1484082.1069597856, 260079.33339636849 1484077.9953447306, 260086.62728882904 1484077.9953447306, 260086.62728882904 1484082.1069597856, 260079.33339636849 1484082.1069597856))"
785,919,407,160,0.3723029494285583,infested_tree,jpg/tile_18_4.jpg,18,4,988,839,"[260074.7571124888, 0.014080873475957724, 0.0, 1484094.1179448606, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260085.81059816742 1484081.1776221362, 260085.81059816742 1484078.92468238, 260091.54151367213 1484078.92468238, 260091.54151367213 1484081.1776221362, 260085.81059816742 1484081.1776221362))"
255,358,295,264,0.6013447046279907,healthy_tree,jpg/tile_18_7.jpg,18,7,402,226,"[260074.7571124888, 0.014080873475957724, 0.0, 1484051.8753244327, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260078.34773522516 1484046.8343717284, 260078.34773522516 1484043.1170211306, 260082.50159290057 1484043.1170211306, 260082.50159290057 1484046.8343717284, 260078.34773522516 1484046.8343717284))"
195,164,390,328,0.7726787328720093,infested_tree,jpg/tile_18_10.jpg,18,10,390,0,"[260074.7571124888, 0.014080873475957724, 0.0, 1484009.6327040046, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260077.5028828166 1484007.3234407546, 260077.5028828166 1484002.7049142544, 260082.9944234722 1484002.7049142544, 260082.9944234722 1484007.3234407546, 260077.5028828166 1484007.3234407546))"
670,865,543,265,0.480756014585495,infested_tree,jpg/tile_19_4.jpg,19,4,941,733,"[260088.83798596475, 0.014080873475957724, 0.0, 1484094.1179448606, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260098.27217119365 1484081.9379893038, 260098.27217119365 1484078.2065578327, 260105.91808549108 1484078.2065578327, 260105.91808549108 1484081.9379893038, 260098.27217119365 1484081.9379893038))"
181,403,362,589,0.2963986396789551,infested_tree,jpg/tile_19_5.jpg,19,5,362,109,"[260088.83798596475, 0.014080873475957724, 0.0, 1484080.0370713845, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260091.3866240639 1484074.3624793736, 260091.3866240639 1484066.0688448963, 260096.4839002622 1484066.0688448963, 260096.4839002622 1484074.3624793736, 260091.3866240639 1484074.3624793736))"
277,916,529,164,0.281962513923645,infested_tree,jpg/tile_19_7.jpg,19,7,541,834,"[260088.83798596475, 0.014080873475957724, 0.0, 1484051.8753244327, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260092.7383879176 1484038.9772443287, 260092.7383879176 1484036.6679810786, 260100.1871699864 1484036.6679810786, 260100.1871699864 1484038.9772443287, 260092.7383879176 1484038.9772443287))"
779,867,425,260,0.6070764064788818,healthy_tree,jpg/tile_19_8.jpg,19,8,991,737,"[260088.83798596475, 0.014080873475957724, 0.0, 1484037.7944509566, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260099.80698640252 1484025.586333653, 260099.80698640252 1484021.9253065493, 260105.7913576298 1484021.9253065493, 260105.7913576298 1484025.586333653, 260099.80698640252 1484025.586333653))"
262,123,490,246,0.3951339721679687,infested_tree,jpg/tile_19_8.jpg,19,8,507,0,"[260088.83798596475, 0.014080873475957724, 0.0, 1484037.7944509566, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260092.52717481545 1484036.062503519, 260092.52717481545 1484032.598608644, 260099.42680281866 1484032.598608644, 260099.42680281866 1484036.062503519, 260092.52717481545 1484036.062503519))"
745,859,496,278,0.2503157556056976,infested_tree,jpg/tile_19_8.jpg,19,8,993,720,"[260088.83798596475, 0.014080873475957724, 0.0, 1484037.7944509566, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260099.32823670434 1484025.6989806409, 260099.32823670434 1484021.7844978145, 260106.31234994842 1484021.7844978145, 260106.31234994842 1484025.6989806409, 260099.32823670434 1484025.6989806409))"
619,829,651,340,0.3637527227401733,infested_tree,jpg/tile_19_9.jpg,19,9,944,659,"[260088.83798596475, 0.014080873475957724, 0.0, 1484023.7135774808, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260097.55404664637 1484012.0405333692, 260097.55404664637 1484007.2530363873, 260106.72069527922 1484007.2530363873, 260106.72069527922 1484012.0405333692, 260097.55404664637 1484012.0405333692))"
869,211,260,410,0.3566711544990539,infested_tree,jpg/tile_19_9.jpg,19,9,999,6,"[260088.83798596475, 0.014080873475957724, 0.0, 1484023.7135774808, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260101.07426501537 1484020.7425131772, 260101.07426501537 1484014.969355052, 260104.73529211912 1484014.969355052, 260104.73529211912 1484020.7425131772, 260101.07426501537 1484020.7425131772))"
115,253,228,464,0.5214861631393433,healthy_tree,jpg/tile_19_10.jpg,19,10,229,21,"[260088.83798596475, 0.014080873475957724, 0.0, 1484009.6327040046, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260090.4572864145 1484006.0702430152, 260090.4572864145 1483999.5367177224, 260093.667725567 1483999.5367177224, 260093.667725567 1484006.0702430152, 260090.4572864145 1484006.0702430152))"
217,496,410,373,0.6283074021339417,infested_tree,jpg/tile_20_5.jpg,20,5,422,310,"[260102.9188594407, 0.014080873475957724, 0.0, 1484080.0370713845, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260105.97440898497 1484073.0529581404, 260105.97440898497 1484067.800792334, 260111.7475671101 1484067.800792334, 260111.7475671101 1484073.0529581404, 260105.97440898497 1484073.0529581404))"
822,579,354,562,0.4308747351169586,infested_tree,jpg/tile_20_8.jpg,20,8,999,298,"[260102.9188594407, 0.014080873475957724, 0.0, 1484037.7944509566, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260114.49333743792 1484029.6416252141, 260114.49333743792 1484021.7281743207, 260119.4779666484 1484021.7281743207, 260119.4779666484 1484029.6416252141, 260114.49333743792 1484029.6416252141))"
276,264,543,503,0.3904066085815429,healthy_tree,jpg/tile_20_9.jpg,20,9,547,13,"[260102.9188594407, 0.014080873475957724, 0.0, 1484023.7135774808, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260106.80518052005 1484019.996226883, 260106.80518052005 1484012.9135475247, 260114.4510948175 1484012.9135475247, 260114.4510948175 1484019.996226883, 260106.80518052005 1484019.996226883))"
214,921,418,157,0.3058529198169708,infested_tree,jpg/tile_20_9.jpg,20,9,423,843,"[260102.9188594407, 0.014080873475957724, 0.0, 1484023.7135774808, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260105.93216636454 1484010.7450930094, 260105.93216636454 1484008.5343958738, 260111.8179714775 1484008.5343958738, 260111.8179714775 1484010.7450930094, 260105.93216636454 1484010.7450930094))"
269,252,535,501,0.2770723700523376,infested_tree,jpg/tile_20_9.jpg,20,9,536,2,"[260102.9188594407, 0.014080873475957724, 0.0, 1484023.7135774808, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260106.70661440573 1484020.1651973648, 260106.70661440573 1484013.1106797534, 260114.23988171536 1484013.1106797534, 260114.23988171536 1484020.1651973648, 260106.70661440573 1484020.1651973648))"
275,111,550,223,0.2833049893379211,infested_tree,jpg/tile_20_10.jpg,20,10,550,0,"[260102.9188594407, 0.014080873475957724, 0.0, 1484009.6327040046, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260106.79109964657 1484008.0697270487, 260106.79109964657 1484004.9296922637, 260114.53558005835 1484004.9296922637, 260114.53558005835 1484008.0697270487, 260106.79109964657 1484008.0697270487))"
718,685,421,381,0.2830848097801208,infested_tree,jpg/tile_20_10.jpg,20,10,928,495,"[260102.9188594407, 0.014080873475957724, 0.0, 1484009.6327040046, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260113.02892659642 1483999.9873056735, 260113.02892659642 1483994.6224928792, 260118.9569743298 1483994.6224928792, 260118.9569743298 1483999.9873056735, 260113.02892659642 1483999.9873056735))"
635,798,503,403,0.4358332753181457,infested_tree,jpg/tile_21_5.jpg,21,5,886,597,"[260116.99973291665, 0.014080873475957724, 0.0, 1484080.0370713845, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260125.94108757388 1484068.8005343506, 260125.94108757388 1484063.1259423397, 260133.02376693228 1484063.1259423397, 260133.02376693228 1484068.8005343506, 260125.94108757388 1484068.8005343506))"
82,350,160,207,0.3583934307098388,infested_tree,jpg/tile_21_6.jpg,21,6,162,247,"[260116.99973291665, 0.014080873475957724, 0.0, 1484065.9561979086, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260118.15436454167 1484061.0278921921, 260118.15436454167 1484058.1131513827, 260120.4073042978 1484058.1131513827, 260120.4073042978 1484061.0278921921, 260118.15436454167 1484061.0278921921))"
440,675,509,546,0.385999321937561,infested_tree,jpg/tile_21_8.jpg,21,8,694,402,"[260116.99973291665, 0.014080873475957724, 0.0, 1484037.7944509566, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260123.19531724608 1484028.2898613603, 260123.19531724608 1484020.6017044424, 260130.36248184534 1484020.6017044424, 260130.36248184534 1484028.2898613603, 260123.19531724608 1484028.2898613603))"
107,414,212,584,0.3695136904716491,infested_tree,jpg/tile_21_9.jpg,21,9,213,122,"[260116.99973291665, 0.014080873475957724, 0.0, 1484023.7135774808, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260118.50638637858 1484017.8840958618, 260118.50638637858 1484009.6608657518, 260121.49153155548 1484009.6608657518, 260121.49153155548 1484017.8840958618, 260118.50638637858 1484017.8840958618))"
777,666,423,667,0.29603111743927,infested_tree,jpg/tile_21_9.jpg,21,9,988,333,"[260116.99973291665, 0.014080873475957724, 0.0, 1484023.7135774808, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260127.94057160747 1484014.3357157458, 260127.94057160747 1484004.9437731374, 260133.8967810878 1484004.9437731374, 260133.8967810878 1484014.3357157458, 260127.94057160747 1484014.3357157458))"
829,811,334,339,0.5055538415908813,healthy_tree,jpg/tile_21_10.jpg,21,10,996,642,"[260116.99973291665, 0.014080873475957724, 0.0, 1484009.6327040046, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260128.67277702823 1483998.2131156155, 260128.67277702823 1483993.439699507, 260133.3757887692 1483993.439699507, 260133.3757887692 1483998.2131156155, 260128.67277702823 1483998.2131156155))"
832,813,335,332,0.2651168704032898,infested_tree,jpg/tile_21_10.jpg,21,10,999,647,"[260116.99973291665, 0.014080873475957724, 0.0, 1484009.6327040046, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260128.71501964866 1483998.1849538686, 260128.71501964866 1483993.5101038746, 260133.4321122631 1483993.5101038746, 260133.4321122631 1483998.1849538686, 260128.71501964866 1483998.1849538686))"
942,894,115,210,0.4198065996170044,infested_tree,jpg/tile_22_6.jpg,22,6,999,789,"[260131.0806063926, 0.014080873475957724, 0.0, 1484065.9561979086, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260144.34478920695 1484053.3678970211, 260144.34478920695 1484050.4109135913, 260145.96408965669 1484050.4109135913, 260145.96408965669 1484053.3678970211, 260144.34478920695 1484053.3678970211))"
725,162,476,321,0.7481645345687866,infested_tree,jpg/tile_22_8.jpg,22,8,963,2,"[260131.0806063926, 0.014080873475957724, 0.0, 1484037.7944509566, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260141.28923966267 1484035.5133494535, 260141.28923966267 1484030.9933890677, 260147.99173543722 1484030.9933890677, 260147.99173543722 1484035.5133494535, 260141.28923966267 1484035.5133494535))"
718,532,531,646,0.7271149158477783,infested_tree,jpg/tile_22_10.jpg,22,10,983,209,"[260131.0806063926, 0.014080873475957724, 0.0, 1484009.6327040046, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260141.19067354835 1484002.1416793154, 260141.19067354835 1483993.0454350498, 260148.6676173641 1483993.0454350498, 260148.6676173641 1484002.1416793154, 260141.19067354835 1484002.1416793154))"
853,765,293,468,0.4816842973232269,infested_tree,jpg/tile_23_5.jpg,23,5,999,531,"[260145.16147986858, 0.014080873475957724, 0.0, 1484080.0370713845, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260157.17246494358 1484069.2652031754, 260157.17246494358 1484062.6753543885, 260161.29816087204 1484062.6753543885, 260161.29816087204 1484069.2652031754, 260157.17246494358 1484069.2652031754))"
197,864,376,271,0.5931612253189087,infested_tree,jpg/tile_23_6.jpg,23,6,385,729,"[260145.16147986858, 0.014080873475957724, 0.0, 1484065.9561979086, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260147.93541194333 1484053.7903232253, 260147.93541194333 1484049.9744065134, 260153.2298203703 1484049.9744065134, 260153.2298203703 1484053.7903232253, 260147.93541194333 1484053.7903232253))"
317,578,498,593,0.3723828494548797,infested_tree,jpg/tile_23_6.jpg,23,6,566,282,"[260145.16147986858, 0.014080873475957724, 0.0, 1484065.9561979086, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260149.62511676046 1484057.8174530396, 260149.62511676046 1484049.4674950684, 260156.6373917515 1484049.4674950684, 260156.6373917515 1484057.8174530396, 260149.62511676046 1484057.8174530396))"
713,164,520,326,0.519881010055542,infested_tree,jpg/tile_23_7.jpg,23,7,973,1,"[260145.16147986858, 0.014080873475957724, 0.0, 1484051.8753244327, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260155.20114265694 1484049.5660611826, 260155.20114265694 1484044.9756964294, 260162.52319686444 1484044.9756964294, 260162.52319686444 1484049.5660611826, 260155.20114265694 1484049.5660611826))"
213,82,426,164,0.4442446529865265,infested_tree,jpg/tile_23_7.jpg,23,7,426,0,"[260145.16147986858, 0.014080873475957724, 0.0, 1484051.8753244327, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260148.16070591897 1484050.7206928078, 260148.16070591897 1484048.4114295577, 260154.15915801973 1484048.4114295577, 260154.15915801973 1484050.7206928078, 260148.16070591897 1484050.7206928078))"
169,571,339,539,0.3928055465221405,infested_tree,jpg/tile_23_7.jpg,23,7,338,302,"[260145.16147986858, 0.014080873475957724, 0.0, 1484051.8753244327, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260147.54114748602 1484043.835145678, 260147.54114748602 1484036.2455548744, 260152.31456359435 1484036.2455548744, 260152.31456359435 1484043.835145678, 260147.54114748602 1484043.835145678))"
674,913,557,170,0.2961914241313934,infested_tree,jpg/tile_23_8.jpg,23,8,952,828,"[260145.16147986858, 0.014080873475957724, 0.0, 1484037.7944509566, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260154.65198859136 1484024.938613473, 260154.65198859136 1484022.5448649821, 260162.49503511746 1484022.5448649821, 260162.49503511746 1484024.938613473, 260154.65198859136 1484024.938613473))"
200,690,393,490,0.700249195098877,infested_tree,jpg/tile_23_9.jpg,23,9,396,445,"[260145.16147986858, 0.014080873475957724, 0.0, 1484023.7135774808, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260147.97765456376 1484013.9977747824, 260147.97765456376 1484007.0981467792, 260153.5114378398 1484007.0981467792, 260153.5114378398 1484013.9977747824, 260147.97765456376 1484013.9977747824))"
578,784,467,431,0.610973596572876,infested_tree,jpg/tile_24_5.jpg,24,5,811,569,"[260159.24235334454, 0.014080873475957724, 0.0, 1484080.0370713845, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260167.38109821363 1484068.9976665794, 260167.38109821363 1484062.9288101112, 260173.95686612691 1484062.9288101112, 260173.95686612691 1484068.9976665794, 260167.38109821363 1484068.9976665794))"
409,804,487,390,0.6831559538841248,infested_tree,jpg/tile_25_5.jpg,25,5,652,609,"[260173.32322682047, 0.014080873475957724, 0.0, 1484080.0370713845, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260179.08230407213 1484068.7160491098, 260179.08230407213 1484063.224508454, 260185.9396894549 1484063.224508454, 260185.9396894549 1484068.7160491098, 260179.08230407213 1484068.7160491098))"
703,664,337,296,0.5085431337356567,healthy_tree,jpg/tile_25_6.jpg,25,6,871,516,"[260173.32322682047, 0.014080873475957724, 0.0, 1484065.9561979086, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260183.22208087408 1484056.6064979206, 260183.22208087408 1484052.4385593717, 260187.96733523547 1484052.4385593717, 260187.96733523547 1484056.6064979206, 260183.22208087408 1484056.6064979206))"
174,160,348,321,0.4363996684551239,infested_tree,jpg/tile_25_6.jpg,25,6,348,0,"[260173.32322682047, 0.014080873475957724, 0.0, 1484065.9561979086, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260175.7732988053 1484063.7032581524, 260175.7732988053 1484059.1832977666, 260180.67344277492 1484059.1832977666, 260180.67344277492 1484063.7032581524, 260175.7732988053 1484063.7032581524))"
67,867,132,264,0.2584308385848999,healthy_tree,jpg/tile_25_6.jpg,25,6,133,735,"[260173.32322682047, 0.014080873475957724, 0.0, 1484065.9561979086, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260174.26664534336 1484053.748080605, 260174.26664534336 1484050.0307300072, 260176.1253206422 1484050.0307300072, 260176.1253206422 1484053.748080605, 260174.26664534336 1484053.748080605))"
222,907,429,184,0.3362737894058227,healthy_tree,jpg/tile_26_5.jpg,26,5,436,815,"[260187.40410029644, 0.014080873475957724, 0.0, 1484080.0370713845, 0.0, -0.014080873475957724]",1.1,"POLYGON ((260190.5300542081 1484067.2657191418, 260190.5300542081 1484064.6748384223, 260196.57074892928 1484064.6748384223, 260196.57074892928 1484067.2657191418, 260190.5300542081 1484067.2657191418))"
